,resource,response,response_lower,response_upper
0,100.0,0.568391,0.4872978139433458,0.6494841860566541
1,113.0,0.5748240824999999,0.4957567547725842,0.6538914102274158
2,127.0,0.5817520175,0.5048663833579177,0.6586376516420823
3,143.0,0.5896696575,0.5152773874554417,0.6640619275445582
4,162.0,0.5990718549999999,0.5276404548212515,0.6705032551787484
5,183.0,0.6094637575,0.5413048976992518,0.677622617300748
6,206.0,0.6200866012499999,0.5570606114770708,0.6831125910229292
7,232.0,0.6253244149999999,0.5633989881931951,0.6872498418068048
8,262.0,0.63136804625,0.5707124997887234,0.6920235927112766
9,295.0,0.638016040625,0.5787573625438044,0.6972747187061955
10,333.0,0.6541017849999999,0.6001268965192826,0.7080766734807173
11,376.0,0.6591784366666666,0.6068177351389912,0.7115391381943421
12,424.0,0.6684428724999999,0.6107658116458101,0.7261199333541899
13,478.0,0.6735160543750001,0.6170670413976154,0.7299650673523846
14,539.0,0.6792468709374999,0.6241850972283582,0.7343086446466416
15,608.0,0.6877268533333333,0.637733722110118,0.7377199845565485
16,686.0,0.693057199375,0.6413384448860505,0.7447759538639496
17,774.0,0.7075438889285715,0.6591434818655467,0.7559442959915961
18,873.0,0.72234096265625,0.6757488323810588,0.7689330929314412
19,985.0,0.7325182013888889,0.6903702752615637,0.7746661275162141
20,1111.0,0.7450282949999999,0.7045840092651685,0.7854725807348315
21,1253.0,0.74979897125,0.7121122805442441,0.7874856619557556
22,1413.0,0.7623130726785714,0.7147809745868112,0.8098451707703316
23,1594.0,0.7676844991666666,0.7225420235641378,0.8128269747691954
24,1798.0,0.7779433222058822,0.733224695346805,0.8226619490649597
25,2028.0,0.78280892725,0.737256554612997,0.828361299887003
26,2288.0,0.785918966,0.7431074476418191,0.828730484358181
27,2580.0,0.7894117787499999,0.7496784505818809,0.829145106918119
28,2910.0,0.793359135625,0.7571045840415398,0.8296136872084603
29,3283.0,0.7978208450625,0.7654983651944269,0.8301433249305731
30,3703.0,0.8028447538125001,0.7749498077794472,0.8307396998455527
31,4176.0,0.8069040936666667,0.7824588233630407,0.8313493639702925
32,4711.0,0.8106570596875,0.7870206030570389,0.8342935163179611
33,5313.0,0.8125539759333332,0.7894440329974087,0.835663918869258
34,5993.0,0.8156508962946429,0.7947461731850489,0.8365556194042367
35,6760.0,0.8163910911111112,0.7819367241482487,0.8508454580739734
36,7625.0,0.8188164670138889,0.7860132739257745,0.8516196601020033
37,8600.0,0.8215502722222222,0.7906082288773209,0.8524923155671236
38,9700.0,0.8246345652777778,0.795792280617527,0.8534768499380284
39,10941.0,0.828114208625,0.8016408335353414,0.8545875837146586
40,12341.0,0.8284437875,0.8057762643865818,0.8511113106134183
41,13920.0,0.8332212023809523,0.8136374652530668,0.852804939508838
42,15701.0,0.8400355924833333,0.8215620841286311,0.8585091008380354
43,17709.0,0.8415833923499999,0.8238310372544989,0.8593357474455011
44,19975.0,0.8433300629166667,0.8263915192182519,0.8602686066150813
45,22530.0,0.8452994995,0.8292785586787061,0.8613204403212936
46,25413.0,0.84752176395,0.8325362239485653,0.8625073039514348
47,28664.0,0.8500276889333334,0.8362097132972683,0.8638456645693984
48,32331.0,0.8516615495125001,0.8385966777063288,0.8647264213186711
49,36467.0,0.8527333422125001,0.8401533861489037,0.8653132982760964
50,41133.0,0.8539424777875,0.8419095760891973,0.8659753794858028
51,46395.0,0.8553060593125,0.8438900886193782,0.8667220300056219
52,52330.0,0.8517969414285715,0.8422431410068265,0.8613507418503165
53,59025.0,0.8585789659375,0.8486437703480337,0.8685141615269665
54,66576.0,0.8593404247333334,0.849742113239558,0.8689387362271088
55,75094.0,0.8599994813222223,0.850689471588062,0.8693094910563826
56,84701.0,0.8607427962611112,0.8517579467763781,0.8697276457458443
57,95537.0,0.8593630377356322,0.8519711328866542,0.86675494258461
58,107760.0,0.8602213171264369,0.8533621473672941,0.8670804868855795
59,121546.0,0.861189347862069,0.8549310359895719,0.867447659734566
60,137096.0,0.8622812438390804,0.8567006731632569,0.8678618145149042
61,154635.0,0.8630108345387931,0.8579125023301579,0.8681091667474282
62,174418.0,0.8633692990879311,0.8585537918129533,0.8681848063629086
63,196732.0,0.8637736249206898,0.8592771266721304,0.8682701231692489
64,221900.0,0.8642296647413794,0.860092977336994,0.8683663521457647
65,250289.0,0.8683092030816667,0.8630488270919037,0.8735695790714297
66,282310.0,0.8691119161833333,0.8643350534300691,0.8738887789365976
67,318427.0,0.8730143335818751,0.8634788281744209,0.882549838989329
68,359164.0,0.8737107580575,0.864575496122497,0.8828460199925031
69,405114.0,0.87449630202625,0.8658125016018914,0.8831801024506085
70,456941.0,0.875382316983125,0.8672077199474971,0.883556914018753
71,515400.0,0.876381710125,0.8687814762765488,0.8839819439734512
72,581337.0,0.877508944350625,0.8705565454886235,0.8844613432126266
73,655710.0,0.8632625645633334,0.8553902734925269,0.8711348556341397
74,739597.0,0.8646878699387777,0.8573908897021495,0.8719848501754062
75,834217.0,0.8653379526123333,0.8583691135767761,0.8723067916478906
76,940942.0,0.8659377826873333,0.8592943710941576,0.8725811942805091
77,1061320.0,0.8666143471733333,0.8603379939512891,0.8728907003953777
78,1197099.0,0.8673774704130001,0.8615151365181903,0.8732398043078098
79,1350249.0,0.868238224463,0.8628428778045523,0.8736335711214478
80,1522992.0,0.8690798750000001,0.8641411512970368,0.8740185987029635
81,1717835.0,0.8750614472538333,0.8647776630578543,0.8853452314498123
82,1937604.0,0.8759205169491999,0.8661252569590667,0.885715776939333
83,2185490.0,0.8768894950603332,0.8676452605164199,0.8861337296042466
84,2465089.0,0.8779824382313667,0.8693597239174687,0.8866051525452644
85,2780458.0,0.8792152051400667,0.8712935241396634,0.8871368861404697
86,3136173.0,0.8800733874999999,0.8726397261074567,0.8875070488925431
87,3537396.0,0.8670121716115251,0.859671749622341,0.8743525936007088
88,3989950.0,0.8676797519305209,0.8607738547240871,0.8745856491369546
89,4500400.0,0.8684327369308333,0.8620169539988393,0.8748485198628273
90,5076155.0,0.8692820559216354,0.8634190905899549,0.875145021253316
91,5725568.0,0.8702400307438667,0.8650006065647119,0.8754794549230216
92,6458064.0,0.8638783581048,0.8569060252646231,0.8708506909449769
93,7284270.0,0.865233914289,0.8588559779538689,0.871611850624131
94,8216176.0,0.8659376488265332,0.8599160806503526,0.871959217002714
95,9267306.0,0.86645102947795,0.8607247118535806,0.8721773471023194
96,10452910.0,0.8670300883515832,0.8616367935076783,0.8724233831954884
97,11790193.0,0.8676832285128082,0.8626655613683104,0.8727008956573062
98,13298561.0,0.8684199280137417,0.8638259444139379,0.8730139116135455
99,14999900.0,0.8692508761591666,0.8651347794796942,0.8733669728386391
