,prob,eng
221,0.0003,-659.56145
222,6.666666666666667e-05,-659.55024
223,0.00013333333333333334,-659.5012
224,0.00016666666666666666,-659.46653
225,6.666666666666667e-05,-659.42154
226,3.3333333333333335e-05,-659.40562
227,3.3333333333333335e-05,-659.36269
228,0.0001,-659.3375
229,0.0002,-659.31963
230,6.666666666666667e-05,-659.24171
231,3.3333333333333335e-05,-659.08026
232,3.3333333333333335e-05,-659.05362
233,6.666666666666667e-05,-658.93759
234,3.3333333333333335e-05,-658.93684
235,0.00013333333333333334,-658.92852
236,0.00016666666666666666,-658.87675
237,3.3333333333333335e-05,-658.83199
238,3.3333333333333335e-05,-658.79348
239,6.666666666666667e-05,-658.76955
240,0.0001,-658.49893
241,3.3333333333333335e-05,-658.37333
242,3.3333333333333335e-05,-658.29386
243,0.0001,-658.24692
244,0.0003,-658.22575
245,3.3333333333333335e-05,-658.13376
246,3.3333333333333335e-05,-658.01569
247,6.666666666666667e-05,-657.94995
248,3.3333333333333335e-05,-657.92825
249,3.3333333333333335e-05,-657.8877
250,3.3333333333333335e-05,-657.88021
251,3.3333333333333335e-05,-657.82907
252,6.666666666666667e-05,-657.82665
253,3.3333333333333335e-05,-657.74092
254,0.00013333333333333334,-657.63473
255,3.3333333333333335e-05,-657.52125
256,3.3333333333333335e-05,-657.4896
257,0.0014333333333333333,-657.39561
258,3.3333333333333335e-05,-657.35884
259,6.666666666666667e-05,-657.33832
260,6.666666666666667e-05,-657.32487
261,6.666666666666667e-05,-657.24483
262,0.0005666666666666667,-657.05316
263,3.3333333333333335e-05,-657.04383
264,3.3333333333333335e-05,-656.90326
265,6.666666666666667e-05,-656.78996
266,0.0001,-656.71196
267,6.666666666666667e-05,-656.69732
268,0.0001,-656.6506
269,3.3333333333333335e-05,-656.55105
270,3.3333333333333335e-05,-656.5501
271,0.00036666666666666667,-656.39249
272,0.0001,-656.37337
273,0.0001,-656.36328
274,3.3333333333333335e-05,-656.33015
275,0.00016666666666666666,-656.32898
276,6.666666666666667e-05,-656.25482
277,6.666666666666667e-05,-656.25245
278,3.3333333333333335e-05,-656.2359
279,0.00016666666666666666,-656.1988
280,0.0001,-656.19619
281,6.666666666666667e-05,-655.96975
282,6.666666666666667e-05,-655.78547
283,3.3333333333333335e-05,-655.75955
284,3.3333333333333335e-05,-655.70058
285,3.3333333333333335e-05,-655.57474
