,12,16,20,24,28,32,36,40,44
avg,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]","[1, 27, 1, 2, 1, 3, 3, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1]","[2, 4, 2, 16, 1, 1, 1, 3, 8, 8, 2, 2, 1, 4, 1, 1, 3, 6, 1, 1]","[2, 1, 1, 73, 2, 1, 1575, 1, 2, 2, 3, 3, 10, 4, 5, 2, 1, 12, 37, 2]","[39, 3, 127, 3, 3, 27, 2, 1, 1, 13, 7, 10, 5, 15, 273, 44, 4, 3, 8, 2]","[80, 36, 2, 14, 8, 30, 349, 3, 16, 18, 4, 5, 31, 2, 230, 109, 2, 66, 4, 79]","[8, 5, 1, 30, 13, 7, 5, 19, 38, 8, 27, 5, 9, 50, 7, 46, 17, 10, 75, 226]","[38, 8, 27, 2, 4, 208, 4, 6, 16, 21, 11, 315, 6, 31, 167, 2, 21, 52, 13, 15]","[303, 1577, 525, 5, 266, 412, 116, 0, 3441, 59, 792, 567, 189, 39, 93, 123, 124, 14, 20, 46]"
elite,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]","[2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1]","[1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 3, 1, 3, 1, 1, 1, 4, 1]","[4, 1, 1, 2, 2, 2, 1, 1, 1, 3, 1, 1, 1, 2, 4, 6, 1, 1, 2, 1]","[2, 3, 2, 4, 2, 1, 4, 3, 7, 2, 1, 2, 2, 1, 16, 14, 2, 3, 3, 7]","[4, 5, 2, 2, 3, 4, 1, 4, 6, 2, 17, 2, 2, 4, 2, 2, 4, 2, 18, 13]","[20, 4, 16, 2, 4, 4, 3, 6, 16, 16, 3, 15, 3, 0, 167, 2, 18, 2, 5, 6]","[60, 180, 19, 3, 27, 15, 77, 72, 84, 59, 42, 170, 189, 38, 7, 15, 75, 3, 12, 10]"
opt,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]","[2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1]","[1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 3, 1, 3, 1, 1, 1, 4, 1]","[4, 1, 1, 2, 2, 2, 1, 1, 1, 3, 1, 1, 1, 2, 4, 6, 1, 1, 2, 1]","[2, 3, 2, 4, 2, 1, 4, 3, 7, 2, 1, 2, 2, 1, 16, 14, 2, 3, 3, 7]","[4, 5, 1, 2, 3, 4, 1, 4, 6, 2, 17, 2, 2, 4, 2, 2, 4, 2, 18, 13]","[20, 4, 16, 2, 4, 4, 3, 6, 16, 14, 3, 15, 3, 11, 167, 2, 18, 2, 5, 6]","[60, 180, 19, 3, 27, 15, 77, 72, 118, 59, 42, 170, 189, 38, 7, 15, 75, 4, 14, 10]"
stoch,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]","[2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1]","[1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 3, 2, 3, 1, 1, 1, 4, 1]","[4, 1, 1, 2, 3, 2, 1, 1, 1, 3, 1, 1, 1, 2, 4, 6, 7, 1, 2, 1]","[2, 3, 2, 4, 2, 1, 4, 3, 8, 2, 1, 2, 2, 1, 16, 15, 2, 3, 3, 7]","[4, 5, 1, 2, 3, 4, 1, 4, 6, 2, 16, 2, 2, 3, 2, 2, 4, 2, 30, 13]","[38, 7, 15, 2, 4, 4, 3, 6, 16, 14, 3, 15, 3, 15, 198, 2, 17, 2, 5, 5]","[108, 180, 19, 3, 27, 15, 106, 72, 84, 59, 102, 170, 741, 39, 7, 15, 75, 4, 12, 10]"
