,prob,eng
252,3.3333333333333335e-05,-642.3374
253,0.00013333333333333334,-642.23068
254,3.3333333333333335e-05,-642.22157
255,3.3333333333333335e-05,-642.1929
256,0.0002,-642.17849
257,3.3333333333333335e-05,-642.15412
258,0.00016666666666666666,-642.12621
259,3.3333333333333335e-05,-642.04775
260,3.3333333333333335e-05,-642.043
261,3.3333333333333335e-05,-642.02854
262,3.3333333333333335e-05,-642.01104
263,3.3333333333333335e-05,-641.96165
264,3.3333333333333335e-05,-641.92352
265,0.0002666666666666667,-641.90593
266,0.00013333333333333334,-641.90411
267,6.666666666666667e-05,-641.89693
268,0.00016666666666666666,-641.79622
269,6.666666666666667e-05,-641.79047
270,0.00016666666666666666,-641.72038
271,3.3333333333333335e-05,-641.69864
272,0.0018,-641.69081
273,3.3333333333333335e-05,-641.67831
274,6.666666666666667e-05,-641.66588
275,3.3333333333333335e-05,-641.62879
276,3.3333333333333335e-05,-641.60357
277,3.3333333333333335e-05,-641.54044
278,0.0001,-641.50824
279,6.666666666666667e-05,-641.41265
280,6.666666666666667e-05,-641.39752
281,0.00023333333333333333,-641.32948
282,3.3333333333333335e-05,-641.28167
283,3.3333333333333335e-05,-641.26839
284,3.3333333333333335e-05,-641.24909
285,3.3333333333333335e-05,-641.18124
286,3.3333333333333335e-05,-641.14756
287,3.3333333333333335e-05,-640.8362
288,3.3333333333333335e-05,-640.81113
289,0.00013333333333333334,-640.80705
290,0.0001,-640.61037
291,3.3333333333333335e-05,-640.55116
292,6.666666666666667e-05,-640.50072
293,0.00016666666666666666,-640.46967
294,6.666666666666667e-05,-640.45274
295,0.00016666666666666666,-640.45167
296,3.3333333333333335e-05,-640.437
297,3.3333333333333335e-05,-640.4076
298,3.3333333333333335e-05,-640.37425
299,0.0001,-640.37146
300,3.3333333333333335e-05,-640.35722
301,3.3333333333333335e-05,-640.31284
302,0.0025666666666666667,-640.30371
303,3.3333333333333335e-05,-640.27492
304,0.0001,-640.19268
305,3.3333333333333335e-05,-640.00683
306,3.3333333333333335e-05,-639.98451
307,3.3333333333333335e-05,-639.98341
308,0.0003,-639.90333
309,3.3333333333333335e-05,-639.89477
310,3.3333333333333335e-05,-639.89303
311,3.3333333333333335e-05,-639.85062
312,3.3333333333333335e-05,-639.82583
313,0.00016666666666666666,-639.8084
314,3.3333333333333335e-05,-639.73384
315,3.3333333333333335e-05,-639.7273
316,3.3333333333333335e-05,-639.71492
317,3.3333333333333335e-05,-639.65234
318,0.0001,-639.64113
319,3.3333333333333335e-05,-639.58653
