,cumulative,eng
0,0.04473955407016583,0.0
1,0.04473955407016583,0.001
2,0.04473955407016583,0.002
3,0.04473955407016583,0.003
4,0.04473955407016583,0.004
5,0.04473955407016583,0.005
6,0.04473955407016583,0.006
7,0.04473955407016583,0.006999999999999999
8,0.04473955407016583,0.008
9,0.04473955407016583,0.009000000000000001
10,0.04473955407016583,0.01
11,0.04473955407016583,0.011000000000000001
12,0.04473955407016583,0.012
13,0.04473955407016583,0.013
14,0.04473955407016583,0.013999999999999999
15,0.04473955407016583,0.015
16,0.04473955407016583,0.016
17,0.04473955407016583,0.017
18,0.04473955407016583,0.018000000000000002
19,0.04473955407016583,0.019
20,0.04473955407016583,0.02
21,0.04473955407016583,0.021
22,0.04473955407016583,0.022000000000000002
23,0.04473955407016583,0.023
24,0.04473955407016583,0.024
25,0.04473955407016583,0.025
26,0.04473955407016583,0.026
27,0.04473955407016583,0.027000000000000003
28,0.04473955407016583,0.027999999999999997
29,0.04473955407016583,0.028999999999999998
30,0.04473955407016583,0.03
31,0.04473955407016583,0.031
32,0.04473955407016583,0.032
33,0.04473955407016583,0.033
34,0.04473955407016583,0.034
35,0.04473955407016583,0.035
36,0.04473955407016583,0.036000000000000004
37,0.04473955407016583,0.037000000000000005
38,0.04473955407016583,0.038
39,0.04473955407016583,0.039
40,0.04473955407016583,0.04
41,0.04473955407016583,0.040999999999999995
42,0.04473955407016583,0.042
43,0.04473955407016583,0.043
44,0.04473955407016583,0.044000000000000004
45,0.04473955407016583,0.045
46,0.04473955407016583,0.046
47,0.04473955407016583,0.047
48,0.1405604543671365,0.048
49,0.1405604543671365,0.049
50,0.1405604543671365,0.05
51,0.1405604543671365,0.051
52,0.1405604543671365,0.052000000000000005
53,0.1405604543671365,0.053
54,0.14114198188128457,0.054000000000000006
55,0.14114198188128457,0.055
56,0.14114198188128457,0.055999999999999994
57,0.14114198188128457,0.057
58,0.14114198188128457,0.057999999999999996
59,0.14143261281710962,0.059
60,0.15927980825388566,0.06
61,0.1612736889633849,0.061
62,0.1612736889633849,0.062
63,0.1612736889633849,0.063
64,0.1612736889633849,0.064
65,0.16212690566645227,0.065
66,0.16496532261724417,0.066
67,0.16694706221222744,0.067
68,0.16977077635641447,0.068
69,0.1748317625631841,0.069
70,0.1759526483739472,0.07
71,0.1787488701842812,0.07100000000000001
72,0.1787488701842812,0.07200000000000001
73,0.18209306240276935,0.073
74,0.1868096891032277,0.07400000000000001
75,0.18736297386582623,0.075
76,0.19177706969785824,0.076
77,0.22021311638036678,0.077
78,0.22367037914356236,0.078
79,0.2263204179668491,0.079
80,0.24075064916434252,0.08
81,0.24619615487946866,0.081
82,0.25160648460541324,0.08199999999999999
83,0.25672666122425114,0.083
84,0.2630825370908946,0.084
85,0.2734003459809474,0.085
86,0.27888296260122547,0.08600000000000001
87,0.290960660871991,0.08700000000000001
88,0.30044306865297465,0.08800000000000001
89,0.3067011059472653,0.08900000000000001
90,0.31930208701827323,0.09
91,0.33123256419417657,0.091
92,0.3383921288610019,0.092
93,0.3418316061798802,0.09300000000000001
94,0.3491154293199429,0.094
95,0.35655081080260276,0.095
96,0.36124252569915016,0.096
97,0.36435320717290065,0.09699999999999999
98,0.3816522221336668,0.098
99,0.391528743638765,0.099
100,0.4048249028908406,0.1
101,0.408990882542547,0.10099999999999999
102,0.41867781963886797,0.102
103,0.42579841141476404,0.103
104,0.4350374992575965,0.104
105,0.44256863592426376,0.105
106,0.44688735301274596,0.106
107,0.4519524519389012,0.107
108,0.4678437069526641,0.10800000000000001
109,0.47516645591360296,0.109
110,0.48954051583319846,0.11
111,0.5008905982548328,0.111
112,0.5060384811560038,0.11199999999999999
113,0.5156706401609593,0.113
114,0.5242801011834761,0.114
115,0.5319105837746019,0.115
116,0.5412523768767886,0.11599999999999999
117,0.550101274428485,0.11699999999999999
118,0.5584769353423988,0.118
119,0.5701542517915699,0.119
120,0.5868487406305378,0.12
121,0.6107265016382739,0.121
122,0.6221237905553867,0.122
