,cumulative,eng
0,0.16722982206147763,0.0
1,0.16722982206147763,0.001
2,0.16722982206147763,0.002
3,0.16722982206147763,0.003
4,0.16722982206147763,0.004
5,0.16722982206147763,0.005
6,0.16722982206147763,0.006
7,0.16722982206147763,0.006999999999999999
8,0.16722982206147763,0.008
9,0.16722982206147763,0.009000000000000001
10,0.16722982206147763,0.01
11,0.16722982206147763,0.011000000000000001
12,0.16722982206147763,0.012
13,0.16722982206147763,0.013
14,0.16722982206147763,0.013999999999999999
15,0.16722982206147763,0.015
16,0.16722982206147763,0.016
17,0.16722982206147763,0.017
18,0.16722982206147763,0.018000000000000002
19,0.16722982206147763,0.019
20,0.16722982206147763,0.02
21,0.16722982206147763,0.021
22,0.16722982206147763,0.022000000000000002
23,0.16722982206147763,0.023
24,0.16722982206147763,0.024
25,0.16722982206147763,0.025
26,0.16722982206147763,0.026
27,0.16722982206147763,0.027000000000000003
28,0.16722982206147763,0.027999999999999997
29,0.16722982206147763,0.028999999999999998
30,0.16722982206147763,0.03
31,0.16722982206147763,0.031
32,0.16722982206147763,0.032
33,0.16722982206147763,0.033
34,0.16722982206147763,0.034
35,0.16722982206147763,0.035
36,0.16722982206147763,0.036000000000000004
37,0.16722982206147763,0.037000000000000005
38,0.16722982206147763,0.038
39,0.16722982206147763,0.039
40,0.16722982206147763,0.04
41,0.16722982206147763,0.040999999999999995
42,0.16722982206147763,0.042
43,0.16722982206147763,0.043
44,0.16722982206147763,0.044000000000000004
45,0.16722982206147763,0.045
46,0.16722982206147763,0.046
47,0.16722982206147763,0.047
48,0.16722982206147763,0.048
49,0.16722982206147763,0.049
50,0.16722982206147763,0.05
51,0.16722982206147763,0.051
52,0.16722982206147763,0.052000000000000005
53,0.16722982206147763,0.053
54,0.16722982206147763,0.054000000000000006
55,0.16722982206147763,0.055
56,0.16722982206147763,0.055999999999999994
57,0.16722982206147763,0.057
58,0.16722982206147763,0.057999999999999996
59,0.16722982206147763,0.059
60,0.16722982206147763,0.06
61,0.16722982206147763,0.061
62,0.16722982206147763,0.062
63,0.16722982206147763,0.063
64,0.16722982206147763,0.064
65,0.16722982206147763,0.065
66,0.16722982206147763,0.066
67,0.16722982206147763,0.067
68,0.16722982206147763,0.068
69,0.16722982206147763,0.069
70,0.16722982206147763,0.07
71,0.16722982206147763,0.07100000000000001
