,cumulative,eng
0,0.03638998917682845,0.0
1,0.03638998917682845,0.001
2,0.03638998917682845,0.002
3,0.03638998917682845,0.003
4,0.03638998917682845,0.004
5,0.03638998917682845,0.005
6,0.03638998917682845,0.006
7,0.03638998917682845,0.006999999999999999
8,0.03638998917682845,0.008
9,0.03638998917682845,0.009000000000000001
10,0.03638998917682845,0.01
11,0.03638998917682845,0.011000000000000001
12,0.03638998917682845,0.012
13,0.03638998917682845,0.013
14,0.03638998917682845,0.013999999999999999
15,0.03638998917682845,0.015
16,0.03638998917682845,0.016
17,0.03638998917682845,0.017
18,0.03638998917682845,0.018000000000000002
19,0.03638998917682845,0.019
20,0.03638998917682845,0.02
21,0.03638998917682845,0.021
22,0.03638998917682845,0.022000000000000002
23,0.03638998917682845,0.023
24,0.03638998917682845,0.024
25,0.03638998917682845,0.025
26,0.03638998917682845,0.026
27,0.03638998917682845,0.027000000000000003
28,0.03638998917682845,0.027999999999999997
29,0.03638998917682845,0.028999999999999998
30,0.03638998917682845,0.03
31,0.03638998917682845,0.031
32,0.03638998917682845,0.032
33,0.03638998917682845,0.033
34,0.03638998917682845,0.034
35,0.03638998917682845,0.035
36,0.03638998917682845,0.036000000000000004
37,0.03638998917682845,0.037000000000000005
38,0.03638998917682845,0.038
39,0.03638998917682845,0.039
40,0.03638998917682845,0.04
41,0.03638998917682845,0.040999999999999995
42,0.03638998917682845,0.042
43,0.03638998917682845,0.043
44,0.03638998917682845,0.044000000000000004
45,0.03638998917682845,0.045
46,0.03638998917682845,0.046
47,0.03638998917682845,0.047
48,0.03638998917682845,0.048
49,0.03638998917682845,0.049
50,0.094399163533612,0.05
51,0.094399163533612,0.051
52,0.094399163533612,0.052000000000000005
53,0.0953133731006569,0.053
54,0.0953133731006569,0.054000000000000006
55,0.09622675197371522,0.055
56,0.09622675197371522,0.055999999999999994
57,0.09774720593111841,0.057
58,0.09774720593111841,0.057999999999999996
59,0.09774720593111841,0.059
60,0.09774720593111841,0.06
61,0.09774720593111841,0.061
62,0.10078120939789348,0.062
63,0.10078120939789348,0.063
64,0.10078120939789348,0.064
65,0.10078120939789348,0.065
66,0.10108410414557722,0.066
67,0.10350395839609305,0.067
68,0.10350395839609305,0.068
69,0.10350395839609305,0.069
70,0.10591794831092105,0.07
71,0.10712274809216338,0.07100000000000001
72,0.10832608652615683,0.07200000000000001
73,0.1101283575976868,0.073
74,0.1101283575976868,0.07400000000000001
75,0.11700673184734434,0.075
76,0.12324515666282054,0.076
77,0.13326140002046694,0.077
78,0.13414022235398126,0.078
79,0.13735571388765455,0.079
80,0.14809274249551518,0.08
81,0.1515491015511683,0.081
82,0.1569958645414321,0.08199999999999999
83,0.1607044434908903,0.083
84,0.16496532261724417,0.084
85,0.16722982206147763,0.085
86,0.16977077635641447,0.08600000000000001
87,0.17202354227211958,0.08700000000000001
88,0.1776314078521266,0.08800000000000001
89,0.1815365495726885,0.08900000000000001
90,0.18459315809637566,0.09
91,0.18929680348699818,0.091
92,0.19425050450198444,0.092
93,0.20054058336737013,0.09300000000000001
94,0.20867860936543292,0.094
95,0.21727692396745713,0.095
96,0.22287377604115022,0.096
97,0.227113840478553,0.09699999999999999
98,0.2289623125767215,0.098
99,0.2391883010899677,0.099
100,0.2467129367091616,0.1
101,0.25493819693426867,0.10099999999999999
102,0.25978361279318274,0.102
103,0.2663682233943674,0.103
104,0.2713973848172939,0.104
105,0.2791312854133754,0.105
106,0.28235248600374985,0.106
107,0.28531439762562727,0.107
108,0.290960660871991,0.10800000000000001
109,0.2953514365287041,0.109
110,0.3018917261050311,0.11
111,0.3159937196324407,0.111
112,0.32423763952478957,0.11199999999999999
113,0.33470553037331396,0.113
114,0.34411564191962973,0.114
115,0.3536308962268955,0.115
116,0.363465835252756,0.11599999999999999
117,0.37622424881880057,0.11699999999999999
118,0.38617882723165275,0.118
119,0.39493062878993157,0.119
120,0.4000013671147493,0.12
121,0.4133368987882664,0.121
122,0.4215355373464226,0.122
123,0.43284040895717646,0.12300000000000001
124,0.44237161149788784,0.124
125,0.4525341918738953,0.125
126,0.4632918236148449,0.126
127,0.47254827797416266,0.127
128,0.483870731767739,0.128
129,0.49389146013685503,0.129
130,0.5016035097213054,0.13
131,0.5130605975741356,0.131
132,0.527515409808146,0.132
133,0.5404251639006559,0.133
134,0.5499388121297654,0.134
135,0.5619780371420791,0.135
136,0.5818571326871622,0.136
137,0.593717265315097,0.13699999999999998
138,0.6081521399027316,0.138
139,0.6191981499462464,0.139
140,0.6313232501296254,0.14
141,0.6405861651276137,0.141
142,0.658359513115767,0.14200000000000002
143,0.6748531432090321,0.14300000000000002
144,0.688649627770623,0.14400000000000002
145,0.6992145359571679,0.145
146,0.7113133563564162,0.146
147,0.7278675850290928,0.147
148,0.7411034556939577,0.14800000000000002
149,0.7525267602732435,0.149
150,0.7629474794663311,0.15
151,0.7774084125994948,0.151
152,0.7855489202318798,0.152
153,0.794787002363219,0.153
154,0.8040501039726285,0.154
155,0.8192520004285743,0.155
156,0.8284700247336214,0.156
157,0.8377175136772427,0.157
158,0.8465138645137844,0.158
159,0.8542909513137971,0.159
160,0.8627194962580094,0.16
161,0.8724411824312089,0.161
162,0.8797179202106724,0.162
163,0.8869473750023257,0.163
164,0.8953239080157703,0.16399999999999998
165,0.9039905802130949,0.165
166,0.910536437876335,0.166
167,0.9160705171614861,0.16699999999999998
168,0.922770422305794,0.168
169,0.9287070351728659,0.16899999999999998
170,0.9338546208857664,0.17
171,0.938611174624678,0.171
172,0.943360271057795,0.172
173,0.9478929295749365,0.173
174,0.95365279047661,0.17400000000000002
175,0.9579949151935019,0.17500000000000002
176,0.9621953500932947,0.17600000000000002
177,0.9660773940874234,0.177
178,0.9696112768245039,0.17800000000000002
179,0.9722329998188075,0.179
180,0.9747224950558669,0.18
181,0.9780062629473735,0.18100000000000002
182,0.9800029586411637,0.182
183,0.9823085013041846,0.183
184,0.9844900221226661,0.184
185,0.9864472352989682,0.185
186,0.9879625785731844,0.18600000000000003
187,0.9893124789311089,0.187
188,0.9905597467801596,0.188
189,0.9916205336067796,0.18899999999999997
190,0.9927011515894663,0.19
191,0.9935415291651588,0.191
192,0.9942232606100984,0.192
193,0.9950060002256622,0.193
194,0.9955944186036281,0.19399999999999998
195,0.9962044752202963,0.195
196,0.9966947585951487,0.196
197,0.9971495605935159,0.19699999999999998
198,0.9976106209089307,0.198
199,0.9979265511877936,0.19899999999999998
200,0.9982245471560485,0.2
201,0.9984432902188127,0.201
202,0.99864885095516,0.20199999999999999
203,0.9988509296800187,0.203
204,0.9990010749319322,0.204
205,0.9991558624455411,0.205
206,0.9992813427004484,0.206
207,0.9993957222206413,0.207
208,0.9994788381718767,0.208
209,0.9995627036002229,0.209
210,0.9996334134417445,0.21
211,0.9996915910779984,0.21100000000000002
212,0.9997417167792337,0.212
213,0.9997788063263328,0.213
214,0.9998120683274125,0.214
215,0.9998408862564514,0.215
216,0.9998671853336671,0.21600000000000003
217,0.999889871327457,0.217
218,0.99990946866036,0.218
219,0.9999243853981392,0.21899999999999997
220,0.9999370524696307,0.22
221,0.9999488858073379,0.221
222,0.999958184057407,0.222
223,0.9999653551302269,0.223
224,0.99997172379578,0.22399999999999998
225,0.9999764553487227,0.225
226,0.9999809382217983,0.226
227,0.9999841020783978,0.22699999999999998
228,0.9999869468755603,0.228
229,0.999989774626429,0.22899999999999998
230,0.9999917772390949,0.23
231,0.9999933103845144,0.231
232,0.9999945141120332,0.23199999999999998
233,0.999995600484559,0.233
234,0.9999965584817047,0.23399999999999999
235,0.9999974194482049,0.235
236,0.999997892280241,0.236
237,0.9999982878131127,0.237
238,0.999998648670322,0.238
239,0.999998902636114,0.239
240,0.9999991246509519,0.24
241,0.9999993454186893,0.24100000000000002
242,0.9999994819482155,0.242
243,0.9999995893231298,0.243
244,0.9999996713944194,0.244
245,0.999999745068339,0.245
246,0.9999998013698267,0.24600000000000002
247,0.9999998399585062,0.247
248,0.9999998811606196,0.248
249,0.9999999086309991,0.249
250,0.9999999266646855,0.25
251,0.9999999422498449,0.251
252,0.9999999561590919,0.252
253,0.9999999666054846,0.253
254,0.9999999730097048,0.254
255,0.9999999784130179,0.255
256,0.9999999836264678,0.256
257,0.9999999883705161,0.257
258,0.9999999914092905,0.258
259,0.9999999935597694,0.259
260,0.9999999950591126,0.26
261,0.9999999963315561,0.261
262,0.9999999972488697,0.262
263,0.9999999979084839,0.263
264,0.9999999984061482,0.264
265,0.9999999988587729,0.265
266,0.9999999991359256,0.266
267,0.9999999993473606,0.267
268,0.9999999995068488,0.268
269,0.9999999996493663,0.26899999999999996
270,0.9999999997460755,0.27
271,0.9999999998302619,0.271
272,0.9999999998690475,0.272
273,0.9999999999032838,0.273
274,0.9999999999287529,0.27399999999999997
275,0.9999999999528024,0.275
276,0.9999999999670215,0.276
277,0.9999999999767292,0.27699999999999997
278,0.9999999999824404,0.278
279,0.9999999999868576,0.27899999999999997
280,0.9999999999909621,0.28
281,0.999999999993486,0.281
282,0.999999999995272,0.28200000000000003
283,0.9999999999965726,0.28300000000000003
284,0.9999999999973832,0.28400000000000003
285,0.9999999999980653,0.28500000000000003
286,0.9999999999986606,0.28600000000000003
287,0.9999999999990358,0.28700000000000003
288,0.9999999999993097,0.28800000000000003
289,0.9999999999994562,0.289
290,0.9999999999996118,0.29
291,0.9999999999997277,0.29100000000000004
292,0.9999999999998067,0.292
293,0.999999999999867,0.293
294,0.9999999999999043,0.294
295,0.9999999999999373,0.295
296,0.999999999999954,0.29600000000000004
297,0.9999999999999688,0.297
