,cumulative,eng
0,0.026348931636869577,0.0
1,0.026348931636869577,0.001
2,0.026348931636869577,0.002
3,0.026348931636869577,0.003
4,0.026348931636869577,0.004
5,0.026348931636869577,0.005
6,0.026348931636869577,0.006
7,0.026348931636869577,0.006999999999999999
8,0.026348931636869577,0.008
9,0.026348931636869577,0.009000000000000001
10,0.026348931636869577,0.01
11,0.026348931636869577,0.011000000000000001
12,0.026348931636869577,0.012
13,0.026348931636869577,0.013
14,0.026348931636869577,0.013999999999999999
15,0.026348931636869577,0.015
16,0.026348931636869577,0.016
17,0.026348931636869577,0.017
18,0.026348931636869577,0.018000000000000002
19,0.026348931636869577,0.019
20,0.026348931636869577,0.02
21,0.026348931636869577,0.021
22,0.026348931636869577,0.022000000000000002
23,0.026348931636869577,0.023
24,0.026348931636869577,0.024
25,0.026348931636869577,0.025
26,0.026348931636869577,0.026
27,0.026348931636869577,0.027000000000000003
28,0.026348931636869577,0.027999999999999997
29,0.026348931636869577,0.028999999999999998
30,0.026348931636869577,0.03
31,0.026348931636869577,0.031
32,0.026348931636869577,0.032
33,0.026348931636869577,0.033
34,0.026348931636869577,0.034
35,0.026348931636869577,0.035
36,0.026348931636869577,0.036000000000000004
37,0.026348931636869577,0.037000000000000005
38,0.026348931636869577,0.038
39,0.026348931636869577,0.039
40,0.026348931636869577,0.04
41,0.026348931636869577,0.040999999999999995
42,0.026348931636869577,0.042
43,0.026348931636869577,0.043
44,0.026348931636869577,0.044000000000000004
45,0.026348931636869577,0.045
46,0.026348931636869577,0.046
47,0.026348931636869577,0.047
48,0.026348931636869577,0.048
49,0.026348931636869577,0.049
50,0.026348931636869577,0.05
51,0.026348931636869577,0.051
52,0.026348931636869577,0.052000000000000005
53,0.026348931636869577,0.053
54,0.026348931636869577,0.054000000000000006
55,0.10289954510905652,0.055
56,0.10289954510905652,0.055999999999999994
57,0.10289954510905652,0.057
58,0.10289954510905652,0.057999999999999996
59,0.10289954510905652,0.059
60,0.10289954510905652,0.06
61,0.10350395839609305,0.061
62,0.10350395839609305,0.062
63,0.10350395839609305,0.063
64,0.10350395839609305,0.064
65,0.10350395839609305,0.065
66,0.10350395839609305,0.066
67,0.10350395839609305,0.067
68,0.10350395839609305,0.068
69,0.10380602758193658,0.069
70,0.10380602758193658,0.07
71,0.10380602758193658,0.07100000000000001
72,0.10591794831092105,0.07200000000000001
73,0.10591794831092105,0.073
74,0.10591794831092105,0.07400000000000001
75,0.10621928534376812,0.075
76,0.10682168520974433,0.076
77,0.11700673184734434,0.077
78,0.11700673184734434,0.078
79,0.11700673184734434,0.079
80,0.11760258395272882,0.08
81,0.11849568360499685,0.081
82,0.11879320265189741,0.08199999999999999
83,0.11879320265189741,0.083
84,0.12117010347175983,0.084
85,0.1256112457623605,0.085
86,0.12679213390143207,0.08600000000000001
87,0.13735571388765455,0.08700000000000001
88,0.13881374495776733,0.08800000000000001
89,0.14549216268306542,0.08900000000000001
90,0.14578146839946293,0.09
91,0.15039838677846773,0.091
92,0.15039838677846773,0.092
93,0.15183656098448717,0.09300000000000001
94,0.1526984134410675,0.094
95,0.1581385334775096,0.095
96,0.16383099598497342,0.096
97,0.16439833253363734,0.09699999999999999
98,0.1663812832757311,0.098
99,0.16751249552934855,0.099
100,0.1725858734499307,0.1
101,0.17342872575024693,0.10099999999999999
102,0.18403817643175002,0.102
103,0.19205223283431994,0.103
104,0.21727692396745713,0.104
105,0.22234229868238797,0.105
106,0.22843458412277773,0.106
107,0.2305435493808068,0.107
108,0.23683935341712137,0.10800000000000001
109,0.24438490476172303,0.109
110,0.25160648460541324,0.11
111,0.25825655435368133,0.111
112,0.26003784726623036,0.11199999999999999
113,0.2676284339893342,0.113
114,0.2713973848172939,0.114
115,0.2781375321715156,0.115
116,0.28235248600374985,0.11599999999999999
117,0.28432831851113183,0.11699999999999999
118,0.28801981336097116,0.118
119,0.2904712801139613,0.119
120,0.295108148059927,0.12
121,0.3050212257449214,0.121
122,0.31480865732864305,0.122
123,0.3319284599046579,0.12300000000000001
124,0.3367815104060079,0.124
125,0.3395404144478541,0.125
126,0.36035124670689656,0.126
127,0.3670086468625966,0.127
128,0.37185103585875956,0.128
129,0.37948615511095407,0.129
130,0.38273270164924644,0.13
131,0.39301918076013986,0.131
132,0.41519065585129544,0.132
133,0.4231628362688534,0.133
134,0.4324401128300307,0.134
135,0.4405955692779048,0.135
136,0.4439460535709844,0.136
137,0.45851304450717756,0.13699999999999998
138,0.46651967697122965,0.138
139,0.47888642161574846,0.139
140,0.4891764220651883,0.14
141,0.4955144395914082,0.141
142,0.5008905982548317,0.14200000000000002
143,0.5153233635400831,0.14300000000000002
144,0.5193035475486465,0.14400000000000002
145,0.5447120578704392,0.145
146,0.5645085776916784,0.146
147,0.5914889069272867,0.147
148,0.6019401424206672,0.14800000000000002
149,0.6127182482855742,0.149
150,0.620454482931761,0.15
151,0.6450730064279557,0.151
152,0.65453664503599,0.152
153,0.6618931279679412,0.153
154,0.6700925685169868,0.154
155,0.679791103878999,0.155
156,0.6882995664872622,0.156
157,0.6940879241265239,0.157
158,0.7042636951342193,0.158
159,0.7137015153975022,0.159
160,0.7273505475544987,0.16
161,0.7328880524399247,0.161
162,0.7397171320874831,0.162
163,0.751100268410579,0.163
164,0.7589016833576248,0.16399999999999998
165,0.7649473738939832,0.165
166,0.7802375472927057,0.166
167,0.7852986418217945,0.16699999999999998
168,0.793984167031969,0.168
169,0.7995451671968904,0.16899999999999998
170,0.8071036482991433,0.17
171,0.8133771154049486,0.171
172,0.818965837021139,0.172
173,0.8243338120933029,0.173
174,0.8318496832067757,0.17400000000000002
175,0.8440276078494009,0.17500000000000002
176,0.8495714997747466,0.17600000000000002
177,0.8547613594597034,0.177
178,0.8597895119600565,0.17800000000000002
179,0.8657037374057759,0.179
180,0.8723366602987103,0.18
181,0.8795691820585878,0.18100000000000002
182,0.8881599240733661,0.182
183,0.8952364227788712,0.183
184,0.9076871466780286,0.184
185,0.9149890128387879,0.185
186,0.9191718722535183,0.18600000000000003
187,0.9230029062927628,0.187
188,0.925679772354191,0.188
189,0.9311444748329307,0.18899999999999997
190,0.9353719455903743,0.19
