,cumulative,eng
0,0.0,0.0
1,0.0,0.001
2,0.0,0.002
3,0.0,0.003
4,0.0,0.004
5,0.0,0.005
6,0.0,0.006
7,0.0,0.006999999999999999
8,0.0,0.008
9,0.0,0.009000000000000001
10,0.0,0.01
11,0.0,0.011000000000000001
12,0.0,0.012
13,0.0,0.013
14,0.0,0.013999999999999999
15,0.0,0.015
16,0.0,0.016
17,0.0,0.017
18,0.0,0.018000000000000002
19,0.0,0.019
20,0.0,0.02
21,0.0,0.021
22,0.0,0.022000000000000002
23,0.0,0.023
24,0.0,0.024
25,0.0,0.025
26,0.0,0.026
27,0.0,0.027000000000000003
28,0.0,0.027999999999999997
29,0.0,0.028999999999999998
30,0.0,0.03
31,0.0,0.031
32,0.0,0.032
33,0.0,0.033
34,0.0,0.034
35,0.0,0.035
36,0.0,0.036000000000000004
37,0.0,0.037000000000000005
38,0.0,0.038
39,0.0,0.039
40,0.0,0.04
41,0.0,0.040999999999999995
42,0.0,0.042
43,0.0,0.043
44,0.0,0.044000000000000004
45,0.0,0.045
46,0.0,0.046
47,0.0,0.047
48,0.0,0.048
49,0.0,0.049
50,0.0,0.05
51,0.0,0.051
52,0.0,0.052000000000000005
53,0.0,0.053
54,0.0,0.054000000000000006
55,0.0,0.055
56,0.0,0.055999999999999994
57,0.0,0.057
58,0.0,0.057999999999999996
59,0.0,0.059
60,0.0,0.06
61,0.0,0.061
62,0.0,0.062
63,0.0,0.063
64,0.0,0.064
65,0.0,0.065
66,0.0,0.066
67,0.0,0.067
68,0.0,0.068
69,0.0,0.069
70,0.0,0.07
71,0.0,0.07100000000000001
72,0.0,0.07200000000000001
73,0.0,0.073
74,0.0,0.07400000000000001
75,0.0,0.075
76,0.0,0.076
77,0.0,0.077
78,0.0,0.078
79,0.0,0.079
80,0.0,0.08
81,0.0,0.081
82,0.0,0.08199999999999999
83,0.0,0.083
84,0.0,0.084
85,0.0,0.085
86,0.003660622578427697,0.08600000000000001
87,0.003660622578427697,0.08700000000000001
88,0.003660622578427697,0.08800000000000001
89,0.003660622578427697,0.08900000000000001
90,0.003660622578427697,0.09
91,0.003660622578427697,0.091
92,0.003660622578427697,0.092
93,0.003992807674626175,0.09300000000000001
94,0.003992807674626175,0.094
95,0.003992807674626175,0.095
96,0.003992807674626175,0.096
97,0.003992807674626175,0.09699999999999999
98,0.003992807674626175,0.098
99,0.003992807674626175,0.099
100,0.003992807674626175,0.1
101,0.003992807674626175,0.10099999999999999
102,0.003992807674626175,0.102
103,0.003992807674626175,0.103
104,0.003992807674626175,0.104
105,0.003992807674626175,0.105
106,0.004656878852267621,0.106
107,0.004656878852267621,0.107
108,0.004656878852267621,0.10800000000000001
109,0.004656878852267621,0.109
110,0.004656878852267621,0.11
111,0.004656878852267621,0.111
112,0.004656878852267621,0.11199999999999999
113,0.004988764986882277,0.113
114,0.004988764986882277,0.114
115,0.004988764986882277,0.115
116,0.004988764986882277,0.11599999999999999
117,0.004988764986882277,0.11699999999999999
118,0.004988764986882277,0.118
119,0.005320551520798356,0.119
120,0.005320551520798356,0.12
121,0.005320551520798356,0.121
122,0.005320551520798356,0.122
123,0.005320551520798356,0.12300000000000001
124,0.005320551520798356,0.124
125,0.005652238480583827,0.125
126,0.005652238480583827,0.126
127,0.005652238480583827,0.127
128,0.005652238480583827,0.128
129,0.005652238480583827,0.129
130,0.007309180597098508,0.13
131,0.007309180597098508,0.131
132,0.007640270669737825,0.132
133,0.007640270669737825,0.133
134,0.007971261354066783,0.134
135,0.007971261354066783,0.135
136,0.008632944663870212,0.136
137,0.008963637342367825,0.13699999999999998
138,0.008963637342367825,0.138
139,0.009294230738600917,0.139
140,0.009294230738600917,0.14
141,0.009294230738600917,0.141
142,0.009294230738600917,0.14200000000000002
143,0.009624724879065627,0.14300000000000002
144,0.010285415498643036,0.14400000000000002
145,0.010615612030716814,0.145
146,0.011275707671790869,0.146
147,0.011275707671790869,0.147
148,0.011275707671790869,0.14800000000000002
149,0.011275707671790869,0.149
150,0.011275707671790869,0.15
151,0.012594710002451937,0.151
152,0.01292421304115332,0.152
153,0.013912128474617314,0.153
154,0.016213804726125547,0.154
155,0.016213804726125547,0.155
156,0.016213804726125547,0.156
157,0.016542220605088476,0.157
158,0.016542220605088476,0.158
159,0.016870537809632324,0.159
160,0.017854897640258827,0.16
161,0.018510644638240703,0.161
162,0.02014828855685924,0.162
163,0.020475522080804498,0.163
164,0.020475522080804498,0.16399999999999998
165,0.022436858613951616,0.165
166,0.02276340417952727,0.166
167,0.02341620081268192,0.16699999999999998
168,0.02406860495672536,0.168
169,0.024720616821432673,0.16899999999999998
170,0.024720616821432673,0.17
171,0.024720616821432673,0.171
172,0.026348931636869577,0.172
173,0.02699957217446247,0.173
174,0.030895204652048203,0.17400000000000002
175,0.030895204652048203,0.17500000000000002
176,0.03154311022423595,0.17600000000000002
177,0.03413083585836296,0.177
178,0.035099627463640815,0.17800000000000002
179,0.03671233684502573,0.179
180,0.037356741051185915,0.18
181,0.03767879764109183,0.18100000000000002
182,0.039930479946955644,0.182
183,0.04025176146998133,0.183
184,0.04057294622632257,0.184
185,0.043138943784052475,0.185
186,0.04473955407016483,0.18600000000000003
187,0.04697636020280882,0.187
188,0.05111792632371748,0.188
189,0.054292716192122725,0.18899999999999997
190,0.05619299811136236,0.19
191,0.05745794280820027,0.191
192,0.058405649789787795,0.192
193,0.05935249907494,0.193
194,0.06092867709878769,0.19399999999999998
195,0.0631313330450276,0.195
196,0.06501562176985087,0.196
197,0.06595648647433516,0.19699999999999998
198,0.06626991863314025,0.198
199,0.06814852456681197,0.19899999999999998
200,0.06971143025588034,0.2
201,0.07189553484021916,0.201
202,0.07593948889090496,0.20199999999999999
203,0.07903942398340469,0.203
204,0.08274698977308137,0.204
205,0.094399163533612,0.205
206,0.09592238460726432,0.206
207,0.09926535737253284,0.207
208,0.10108410414557623,0.208
209,0.10229476510348301,0.209
210,0.11252628567258605,0.21
211,0.11372306752288797,0.21100000000000002
212,0.12324515666282054,0.212
213,0.13120769183972592,0.213
214,0.13443298486669553,0.214
215,0.13735571388765455,0.215
216,0.14172315523739698,0.21600000000000003
217,0.14780414136421027,0.217
218,0.1512615544376813,0.218
219,0.15499283465294977,0.21899999999999997
220,0.1581385334775086,0.22
221,0.1612736889633849,0.221
222,0.1646818708718144,0.222
223,0.16751249552934855,0.223
224,0.172866910122204,0.22399999999999998
225,0.1784696327955989,0.225
226,0.1823711910875574,0.226
227,0.18570210236048057,0.22699999999999998
228,0.1928772164434821,0.228
229,0.19726433866594095,0.22899999999999998
230,0.20678643456324408,0.23
231,0.2271138404785521,0.231
232,0.23185901664171593,0.23199999999999998
233,0.2436074563906897,0.233
234,0.2487768769683898,0.23399999999999999
235,0.2546823861170051,0.235
236,0.26003784726622947,0.236
237,0.2678802421891878,0.237
238,0.27415017786221474,0.238
239,0.28432831851113183,0.239
240,0.2867912236698775,0.24
241,0.2936468290033297,0.24100000000000002
