,cumulative,eng
333,1.0,0.33299999999999996
334,1.0,0.33399999999999996
335,1.0,0.335
336,1.0,0.336
337,1.0,0.337
338,1.0,0.33799999999999997
339,1.0,0.33899999999999997
340,1.0,0.34
341,1.0,0.341
342,1.0,0.342
343,1.0,0.34299999999999997
344,1.0,0.34400000000000003
345,1.0,0.34500000000000003
346,1.0,0.34600000000000003
347,1.0,0.34700000000000003
348,1.0,0.34800000000000003
349,1.0,0.34900000000000003
350,1.0,0.35000000000000003
351,1.0,0.35100000000000003
352,1.0,0.35200000000000004
353,1.0,0.353
354,1.0,0.354
355,1.0,0.355
356,1.0,0.35600000000000004
357,1.0,0.35700000000000004
358,1.0,0.358
359,1.0,0.359
360,1.0,0.36
361,1.0,0.361
362,1.0,0.36200000000000004
363,1.0,0.363
364,1.0,0.364
365,1.0,0.365
366,1.0,0.366
367,1.0,0.36700000000000005
368,1.0,0.368
369,1.0,0.369
370,1.0,0.37
371,1.0,0.371
372,1.0,0.37200000000000005
373,1.0,0.373
374,1.0,0.374
375,1.0,0.375
376,1.0,0.376
377,1.0,0.377
378,1.0,0.37799999999999995
379,1.0,0.379
380,1.0,0.38
381,1.0,0.381
382,1.0,0.382
383,1.0,0.38299999999999995
384,1.0,0.384
385,1.0,0.385
386,1.0,0.386
387,1.0,0.387
388,1.0,0.38799999999999996
389,1.0,0.389
390,1.0,0.39
391,1.0,0.391
392,1.0,0.392
393,1.0,0.39299999999999996
394,1.0,0.39399999999999996
395,1.0,0.395
396,1.0,0.396
397,1.0,0.397
398,1.0,0.39799999999999996
399,1.0,0.39899999999999997
400,1.0,0.4
401,1.0,0.401
402,1.0,0.402
403,1.0,0.40299999999999997
404,1.0,0.40399999999999997
405,1.0,0.405
406,1.0,0.406
407,1.0,0.407
408,1.0,0.408
409,1.0,0.409
410,1.0,0.41
411,1.0,0.411
412,1.0,0.412
413,1.0,0.413
414,1.0,0.414
415,1.0,0.415
416,1.0,0.416
417,1.0,0.41700000000000004
418,1.0,0.418
419,1.0,0.419
420,1.0,0.42
421,1.0,0.42100000000000004
422,1.0,0.42200000000000004
423,1.0,0.423
424,1.0,0.424
425,1.0,0.425
426,1.0,0.426
427,1.0,0.42700000000000005
428,1.0,0.428
429,1.0,0.429
430,1.0,0.43
431,1.0,0.431
432,1.0,0.43200000000000005
433,1.0,0.433
434,1.0,0.434
435,1.0,0.435
436,1.0,0.436
437,1.0,0.43700000000000006
438,1.0,0.43799999999999994
439,1.0,0.439
440,1.0,0.44
441,1.0,0.441
442,1.0,0.442
443,1.0,0.44299999999999995
444,1.0,0.444
445,1.0,0.445
446,1.0,0.446
447,1.0,0.447
448,1.0,0.44799999999999995
449,1.0,0.449
450,1.0,0.45
451,1.0,0.451
452,1.0,0.452
453,1.0,0.45299999999999996
454,1.0,0.45399999999999996
455,1.0,0.455
456,1.0,0.456
457,1.0,0.457
458,1.0,0.45799999999999996
459,1.0,0.45899999999999996
460,1.0,0.46
461,1.0,0.461
462,1.0,0.462
463,1.0,0.46299999999999997
464,1.0,0.46399999999999997
465,1.0,0.465
466,1.0,0.466
467,1.0,0.467
468,1.0,0.46799999999999997
469,1.0,0.469
470,1.0,0.47
471,1.0,0.471
472,1.0,0.472
473,1.0,0.473
474,1.0,0.474
475,1.0,0.475
476,1.0,0.476
477,1.0,0.477
478,1.0,0.478
479,1.0,0.479
480,1.0,0.48
481,1.0,0.48100000000000004
482,1.0,0.48200000000000004
483,1.0,0.483
484,1.0,0.484
485,1.0,0.485
486,1.0,0.486
487,1.0,0.48700000000000004
488,1.0,0.488
489,1.0,0.489
490,1.0,0.49
491,1.0,0.491
492,1.0,0.49200000000000005
493,1.0,0.493
494,1.0,0.494
495,1.0,0.495
496,1.0,0.496
497,1.0,0.49700000000000005
498,1.0,0.498
499,1.0,0.499
500,1.0,0.5
501,1.0,0.501
502,1.0,0.502
503,1.0,0.503
504,1.0,0.504
505,1.0,0.505
506,1.0,0.506
507,1.0,0.507
508,1.0,0.508
509,1.0,0.509
510,1.0,0.51
511,1.0,0.511
512,1.0,0.512
513,1.0,0.513
514,1.0,0.514
515,1.0,0.515
516,1.0,0.516
517,1.0,0.517
518,1.0,0.518
519,1.0,0.519
520,1.0,0.52
521,1.0,0.521
522,1.0,0.522
523,1.0,0.523
524,1.0,0.524
525,1.0,0.525
526,1.0,0.526
527,1.0,0.527
528,1.0,0.528
529,1.0,0.529
530,1.0,0.53
531,1.0,0.531
532,1.0,0.532
533,1.0,0.5329999999999999
534,1.0,0.534
535,1.0,0.535
536,1.0,0.536
537,1.0,0.537
538,1.0,0.5379999999999999
539,1.0,0.539
540,1.0,0.54
541,1.0,0.541
542,1.0,0.542
543,1.0,0.5429999999999999
544,1.0,0.544
545,1.0,0.545
546,1.0,0.546
547,1.0,0.547
548,1.0,0.5479999999999999
549,1.0,0.5489999999999999
550,1.0,0.55
551,1.0,0.551
552,1.0,0.552
553,1.0,0.5529999999999999
554,1.0,0.5539999999999999
555,1.0,0.555
556,1.0,0.556
557,1.0,0.557
558,1.0,0.5579999999999999
559,1.0,0.5589999999999999
560,1.0,0.56
561,1.0,0.561
562,1.0,0.562
563,1.0,0.5630000000000001
564,1.0,0.5640000000000001
565,1.0,0.5650000000000001
566,1.0,0.5660000000000001
567,1.0,0.5670000000000001
568,1.0,0.5680000000000001
569,1.0,0.5690000000000001
570,1.0,0.5700000000000001
571,1.0,0.5710000000000001
572,1.0,0.5720000000000001
573,1.0,0.5730000000000001
574,1.0,0.5740000000000001
575,1.0,0.5750000000000001
576,1.0,0.5760000000000001
577,1.0,0.5770000000000001
578,1.0,0.578
579,1.0,0.579
580,1.0,0.58
581,1.0,0.581
582,1.0,0.5820000000000001
583,1.0,0.583
584,1.0,0.584
585,1.0,0.585
586,1.0,0.586
587,1.0,0.5870000000000001
588,1.0,0.588
589,1.0,0.589
590,1.0,0.59
591,1.0,0.591
592,1.0,0.5920000000000001
593,1.0,0.593
594,1.0,0.594
595,1.0,0.595
596,1.0,0.596
597,1.0,0.597
598,1.0,0.598
599,1.0,0.599
600,1.0,0.6
601,1.0,0.601
602,1.0,0.602
603,1.0,0.603
604,1.0,0.604
605,1.0,0.605
606,1.0,0.606
607,1.0,0.607
608,1.0,0.608
609,1.0,0.609
610,1.0,0.61
611,1.0,0.611
612,1.0,0.612
613,1.0,0.613
614,1.0,0.614
615,1.0,0.615
616,1.0,0.616
617,1.0,0.617
618,1.0,0.618
619,1.0,0.619
620,1.0,0.62
621,1.0,0.621
622,1.0,0.622
623,1.0,0.623
624,1.0,0.624
625,1.0,0.625
626,1.0,0.626
627,1.0,0.627
628,1.0,0.628
629,1.0,0.629
630,1.0,0.63
631,1.0,0.631
632,1.0,0.632
633,1.0,0.633
634,1.0,0.634
635,1.0,0.635
636,1.0,0.636
637,1.0,0.637
638,1.0,0.638
639,1.0,0.639
640,1.0,0.64
641,1.0,0.6409999999999999
642,1.0,0.642
643,1.0,0.643
644,1.0,0.644
645,1.0,0.645
646,1.0,0.6459999999999999
647,1.0,0.647
648,1.0,0.648
649,1.0,0.649
650,1.0,0.65
651,1.0,0.6509999999999999
652,1.0,0.652
653,1.0,0.653
654,1.0,0.654
655,1.0,0.655
656,1.0,0.6559999999999999
657,1.0,0.657
658,1.0,0.6579999999999999
659,1.0,0.659
660,1.0,0.66
661,1.0,0.6609999999999999
662,1.0,0.662
663,1.0,0.6629999999999999
664,1.0,0.664
665,1.0,0.665
666,1.0,0.6659999999999999
667,1.0,0.667
668,1.0,0.6679999999999999
669,1.0,0.669
670,1.0,0.67
671,1.0,0.6709999999999999
672,1.0,0.672
673,1.0,0.6729999999999999
674,1.0,0.674
675,1.0,0.675
676,1.0,0.6759999999999999
677,1.0,0.677
678,1.0,0.6779999999999999
679,1.0,0.679
680,1.0,0.68
681,1.0,0.6809999999999999
682,1.0,0.682
683,1.0,0.6829999999999999
684,1.0,0.684
685,1.0,0.685
686,1.0,0.6859999999999999
687,1.0,0.687
688,1.0,0.6880000000000001
689,1.0,0.6890000000000001
690,1.0,0.6900000000000001
691,1.0,0.6910000000000001
692,1.0,0.6920000000000001
693,1.0,0.6930000000000001
694,1.0,0.6940000000000001
695,1.0,0.6950000000000001
696,1.0,0.6960000000000001
697,1.0,0.6970000000000001
698,1.0,0.6980000000000001
699,1.0,0.6990000000000001
700,1.0,0.7000000000000001
701,1.0,0.7010000000000001
702,1.0,0.7020000000000001
703,1.0,0.7030000000000001
704,1.0,0.7040000000000001
705,1.0,0.705
706,1.0,0.706
707,1.0,0.7070000000000001
708,1.0,0.708
709,1.0,0.7090000000000001
710,1.0,0.71
711,1.0,0.711
712,1.0,0.7120000000000001
713,1.0,0.713
714,1.0,0.7140000000000001
715,1.0,0.715
716,1.0,0.716
717,1.0,0.7170000000000001
718,1.0,0.718
719,1.0,0.7190000000000001
720,1.0,0.72
721,1.0,0.721
722,1.0,0.722
723,1.0,0.723
724,1.0,0.7240000000000001
725,1.0,0.725
726,1.0,0.726
727,1.0,0.727
728,1.0,0.728
729,1.0,0.7290000000000001
730,1.0,0.73
731,1.0,0.731
732,1.0,0.732
733,1.0,0.733
734,1.0,0.7340000000000001
735,1.0,0.735
736,1.0,0.736
737,1.0,0.737
738,1.0,0.738
739,1.0,0.7390000000000001
740,1.0,0.74
741,1.0,0.741
742,1.0,0.742
743,1.0,0.743
744,1.0,0.7440000000000001
745,1.0,0.745
746,1.0,0.746
747,1.0,0.747
748,1.0,0.748
749,1.0,0.7490000000000001
750,1.0,0.75
751,1.0,0.7509999999999999
752,1.0,0.752
753,1.0,0.753
754,1.0,0.754
755,1.0,0.755
756,1.0,0.7559999999999999
757,1.0,0.757
758,1.0,0.758
759,1.0,0.759
760,1.0,0.76
761,1.0,0.7609999999999999
762,1.0,0.762
763,1.0,0.763
764,1.0,0.764
765,1.0,0.765
766,1.0,0.7659999999999999
767,1.0,0.767
768,1.0,0.768
769,1.0,0.769
770,1.0,0.77
771,1.0,0.7709999999999999
772,1.0,0.772
773,1.0,0.773
774,1.0,0.774
775,1.0,0.775
776,1.0,0.7759999999999999
777,1.0,0.777
778,1.0,0.778
779,1.0,0.779
780,1.0,0.78
781,1.0,0.7809999999999999
782,1.0,0.782
783,1.0,0.7829999999999999
784,1.0,0.784
785,1.0,0.785
786,1.0,0.7859999999999999
787,1.0,0.787
788,1.0,0.7879999999999999
789,1.0,0.789
790,1.0,0.79
791,1.0,0.7909999999999999
792,1.0,0.792
793,1.0,0.7929999999999999
794,1.0,0.794
795,1.0,0.795
796,1.0,0.7959999999999999
797,1.0,0.797
798,1.0,0.7979999999999999
799,1.0,0.799
800,1.0,0.8
801,1.0,0.8009999999999999
802,1.0,0.802
803,1.0,0.8029999999999999
804,1.0,0.804
805,1.0,0.805
806,1.0,0.8059999999999999
807,1.0,0.807
808,1.0,0.8079999999999999
809,1.0,0.809
810,1.0,0.81
811,1.0,0.8109999999999999
812,1.0,0.812
813,1.0,0.8130000000000001
814,1.0,0.8140000000000001
815,1.0,0.8150000000000001
816,1.0,0.8160000000000001
817,1.0,0.8170000000000001
818,1.0,0.8180000000000001
819,1.0,0.8190000000000001
820,1.0,0.8200000000000001
821,1.0,0.8210000000000001
822,1.0,0.8220000000000001
823,1.0,0.8230000000000001
824,1.0,0.8240000000000001
825,1.0,0.8250000000000001
826,1.0,0.8260000000000001
827,1.0,0.8270000000000001
828,1.0,0.8280000000000001
829,1.0,0.8290000000000001
830,1.0,0.8300000000000001
831,1.0,0.8310000000000001
832,1.0,0.8320000000000001
833,1.0,0.833
834,1.0,0.8340000000000001
835,1.0,0.835
836,1.0,0.836
837,1.0,0.8370000000000001
838,1.0,0.838
839,1.0,0.8390000000000001
840,1.0,0.84
841,1.0,0.841
842,1.0,0.8420000000000001
843,1.0,0.843
844,1.0,0.8440000000000001
845,1.0,0.845
846,1.0,0.846
847,1.0,0.847
848,1.0,0.848
849,1.0,0.8490000000000001
850,1.0,0.85
851,1.0,0.851
852,1.0,0.852
853,1.0,0.853
854,1.0,0.8540000000000001
855,1.0,0.855
856,1.0,0.856
857,1.0,0.857
858,1.0,0.858
859,1.0,0.8590000000000001
860,1.0,0.86
861,1.0,0.861
862,1.0,0.862
863,1.0,0.863
864,1.0,0.8640000000000001
865,1.0,0.865
866,1.0,0.866
867,1.0,0.867
868,1.0,0.868
869,1.0,0.8690000000000001
870,1.0,0.87
871,1.0,0.871
872,1.0,0.872
873,1.0,0.873
874,1.0,0.8740000000000001
875,1.0,0.875
876,1.0,0.8759999999999999
877,1.0,0.877
878,1.0,0.878
879,1.0,0.879
880,1.0,0.88
881,1.0,0.8809999999999999
882,1.0,0.882
883,1.0,0.883
884,1.0,0.884
885,1.0,0.885
886,1.0,0.8859999999999999
887,1.0,0.887
888,1.0,0.888
889,1.0,0.889
890,1.0,0.89
891,1.0,0.8909999999999999
892,1.0,0.892
893,1.0,0.893
894,1.0,0.894
895,1.0,0.895
896,1.0,0.8959999999999999
897,1.0,0.897
898,1.0,0.898
899,1.0,0.899
900,1.0,0.9
901,1.0,0.9009999999999999
902,1.0,0.902
903,1.0,0.903
904,1.0,0.904
905,1.0,0.905
906,1.0,0.9059999999999999
907,1.0,0.907
908,1.0,0.9079999999999999
909,1.0,0.909
910,1.0,0.91
911,1.0,0.9109999999999999
912,1.0,0.912
913,1.0,0.9129999999999999
914,1.0,0.914
915,1.0,0.915
916,1.0,0.9159999999999999
917,1.0,0.917
918,1.0,0.9179999999999999
919,1.0,0.919
920,1.0,0.92
921,1.0,0.9209999999999999
922,1.0,0.922
923,1.0,0.9229999999999999
924,1.0,0.924
925,1.0,0.925
926,1.0,0.9259999999999999
927,1.0,0.927
928,1.0,0.9279999999999999
929,1.0,0.929
930,1.0,0.93
931,1.0,0.9309999999999999
932,1.0,0.932
933,1.0,0.9329999999999999
934,1.0,0.934
935,1.0,0.935
936,1.0,0.9359999999999999
937,1.0,0.937
938,1.0,0.938
939,1.0,0.939
940,1.0,0.94
941,1.0,0.941
942,1.0,0.942
943,1.0,0.943
944,1.0,0.944
945,1.0,0.945
946,1.0,0.946
947,1.0,0.947
948,1.0,0.948
949,1.0,0.949
950,1.0,0.95
951,1.0,0.951
952,1.0,0.952
953,1.0,0.953
954,1.0,0.954
955,1.0,0.955
956,1.0,0.956
957,1.0,0.957
958,1.0,0.958
959,1.0,0.959
960,1.0,0.96
961,1.0,0.961
962,1.0,0.9620000000000001
963,1.0,0.963
964,1.0,0.9640000000000001
965,1.0,0.965
966,1.0,0.966
967,1.0,0.9670000000000001
968,1.0,0.968
969,1.0,0.9690000000000001
970,1.0,0.97
971,1.0,0.971
972,1.0,0.972
973,1.0,0.973
974,1.0,0.9740000000000001
975,1.0,0.975
976,1.0,0.976
977,1.0,0.977
978,1.0,0.978
979,1.0,0.9790000000000001
980,1.0,0.98
981,1.0,0.981
982,1.0,0.982
983,1.0,0.983
984,1.0,0.9840000000000001
985,1.0,0.985
986,1.0,0.986
987,1.0,0.987
988,1.0,0.988
989,1.0,0.9890000000000001
990,1.0,0.99
991,1.0,0.991
992,1.0,0.992
993,1.0,0.993
994,1.0,0.9940000000000001
995,1.0,0.995
996,1.0,0.996
997,1.0,0.997
998,1.0,0.998
999,1.0,0.9990000000000001
1000,1.0,1.0
